author_repo,wf_contents,security_policy
swkBerlin/kata-bootstraps,Java CI' 'active' '374770' 'PHP CI' 'active' '395799' 'Rust CI' 'active' '396049' 'Scala CI' 'active' '397933' 'Python CI' 'active' '398777' 'GO CI' 'active' '1686802' 'js CI' 'active' '3518193' 'ts CI' 'active' '3518194' 'Node CI' 'active' '3556659' 'Script CI' 'active' '5223402' 'Swift CI' 'active' '26985105' 'Clojure CI' 'active' '35997308' 'Windows CI' 'active' '44134449,
haskell/text,centos' 'active' '23435059' 'developer-flag' 'active' '10639324' 'emulated' 'active' '15236173' 'freebsd-ci' 'active' '7424566' 'Haskell-CI Xenial' 'active' '17198479' 'Haskell-CI' 'active' '6548846' 'simdutf-flag-alpine-static-9.4' 'active' '30078553' 'no-simdutf-windows-static' 'active' '30229673' 'simdutf-flag' 'active' '14233556' 'win-mac-ci' 'active' '7424567,
lehins/massiv,massiv-CI' 'active' '1784326,
haskell/hackage-server,Cabal build with mtl-2.3' 'active' '44268756' 'CI' 'active' '11822360' 'Haskell-CI' 'active' '19824644' 'Test Nix Flake' 'active' '44453307' 'Test nix-shell' 'active' '19705225,
osener/markup.rocks,,
dbousamra/hnes,,
sdiehl/wasm,,
HeinrichApfelmus/hyper-haskell,,
joaomilho/awesome-idris,,
nh2/static-haskell-nix,,
haskell-perf/checklist,,
jtdaugherty/tart,,
theam/haskell-do,,
ivanperez-keera/Yampa,,
joelburget/react-haskell,,
jonascarpay/apecs,CI' 'active' '4536474,
cdepillabout/termonad,CI' 'active' '1752087,
haskus/haskus-system,CI' 'active' '1229903,
reflex-frp/reflex-dom,github-action' 'active' '8158401,
haskell/mtl,CI' 'active' '11364395,
DimaSamoz/mezzo,,
haskell/haddock,CI' 'active' '4125591' 'hlint' 'active' '24912299,
nmattia/snack,,
morphismtech/squeal,CI' 'active' '2523664,
serokell/nixfmt,,
haskell-game/sdl2,build' 'active' '16802138,
mrkkrp/req,CI' 'active' '1850078,
NixOS/cabal2nix,Haskell-CI' 'active' '5130087,To privately report a security issue with NixOS Nix and its ecosystem please' 'email a member of the NixOS Security Team and we will ensure the issue is' 'handled Our responses will be signed with our GPG keys' 'Please see this page to find the email addresses and more details https' 'nixosorgcommunityteamssecurityhtml
amuletml/amulet,,
higherkindness/mu-haskell,Deploy' 'active' '165116' 'Haskell CI' 'active' '18992' 'pages-build-deployment' 'active' '17684662,
TheAlgorithms/Haskell,CI (Stack)' 'active' '3010333' 'directory_md' 'active' '5814944,
