author_repo,wf_contents,security_policy
LedFx/LedFx,CI Build LedFx Frontend v2' 'active' '11733548' 'Build and upload to PyPI' 'active' '15076417' 'CI Build LedFx' 'active' '5261336' 'CI Linting' 'active' '4974470' 'CodeQL Analysis' 'active' '4361498' 'Node CI' 'active' '4355344' 'Publish Python distributions to PyPI' 'active' '4974471' 'Create Sentry Dev Release' 'active' '5408791,SSuuppppoorrtteedd VVeerrssiioonnss' 'We dont support versions prior to the current release version  our advice and' 'suggestion is to always run the latest version Our Windows package updates' 'automatically Our pip package will be rebuilt automatically when new releases' 'are pushed  we suggest upgrading as they occur' 'VVeerrssiioonn SSuuppppoorrtteedd' '   ' '  ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please contact us at ledfxappgmailcom with any security issues' 'Alternatively join our discord and tag Developer  we will respond promptly
golemparts/rppal,,
brutella/hkcam,,
EFForg/crocodilehunter,,
openhab/openhabian,ShellCheck' 'active' '1094224' 'Build' 'active' '1721846' 'BATS' 'active' '3987722' 'Installation' 'active' '3987723' 'Doc update on release' 'active' '16141428,SSuuppppoorrtteedd VVeerrssiioonnss' 'The maintainers of openHAB are usually only working on the main branch on code' 'ie on the next release which is currently  As the currently officially' 'supported version is x security patches will be considered for it' 'depending on their severity' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' '   ' '    ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please get in contact with the openHAB security response team by writing a' 'message to securityopenhaborg Allow the team a few days time for a response' 'Note that everyone at openHAB is doing all work in the spare time and not being' 'paid  nonetheless everybody will do the best to be responsive and reliable' 'Please provide your GitHub handle in the communication as if the report is' 'accepted the security response team will draft an advisory on GitHub and all' 'further communication with the reporter will happen there
novaspirit/pi-hosted,joinApps.sh' 'active' '22406943' '.github/workflows/jointemplate.yml' 'active' '21915553' 'Lint Code Base' 'active' '13952343,
alexylem/jarvis,,
MycroftAI/enclosure-picroft,,
schollz/raspberry-pi-turnkey,,
felipessalvatore/self_driving_pi_car,,
jmcerrejon/PiKISS,,
tangrams/tangram-es,PR Checks' 'active' '12163710' 'Release' 'active' '17245298' 'Windows CI' 'active' '12063817,
waveform80/pistreaming,,
