author_repo,wf_contents,security_policy
novuhq/novu,Test @novu/node' 'active' '13472926' 'Test API' 'active' '14744910' 'Test WEB' 'active' '14767280' 'Test WIDGET' 'active' '14767281' 'Test providers' 'active' '16366531' 'Codespaces Prebuilds' 'active' '19997631' 'Deploy DEV API' 'active' '21456135' 'Deploy DEV WS' 'active' '21460325' 'Deploy DEV WEB' 'active' '21463143' 'Deploy DEV Widget' 'active' '21477632' 'Deploy PROD API' 'active' '21550691' 'Deploy PROD WS' 'active' '21555112' 'Deploy PROD WEB' 'active' '21555822' 'Deploy PROD Widget' 'active' '21556068' 'E2E API Tests' 'active' '22428795' 'Test WEB' 'active' '22428796' 'Test E2E WIDGET' 'active' '22428797' 'Test EMBED' 'active' '23469685' 'Deploy DEV EMBED' 'active' '23471343' 'Deploy PROD EMBED' 'active' '23471344' 'Test @novu/notification-center' 'active' '24744753' 'Test docs' 'active' '28720035' 'CodeQL' 'active' '29541048' 'Dependency Review' 'active' '30908281' 'Tag Docker Version' 'active' '31020525' 'Add comment' 'active' '32803374' 'Test WEBHOOK' 'active' '36028056' 'Deploy DEV WEBHOOK' 'active' '36031753' 'Deploy PROD WEBHOOK' 'active' '36347679' 'E2E WEBHOOK Tests' 'active' '36347680' 'Check spelling' 'active' '36348252' 'Pull Request Labeller' 'active' '37887712' 'Add Community Label' 'active' '38063268' 'Pull Request Milestone' 'active' '38064687' 'Assign milestone to PR' 'active' '38067664' 'Test @novu/notification-center-vue' 'active' '42670143' 'Test @novu/notification-center-angular' 'active' '42670144' 'Deploy DEV Notification Center Web Component' 'active' '42889970' 'Deploy PROD Notification Center Web Component' 'active' '43449562' 'Test and build @novu/notification-center' 'active' '43449563' 'Add Triage Label' 'active' '43939931' 'Deploy DEV API' 'disabled_manually' '21299592,Contact securitynovuco' 'Based on httpssupabasecomwellknownsecuritytxt' 'We place a high priority on the security of our systems at Novu However no' 'matter how hard we try to make our systems secure vulnerabilities can still' 'exist' 'In the event that you discover a vulnerability please let us know so we can' 'address it as soon as possible We would like to ask you to help us better' 'protect our clients and our systems' 'OOuutt ooff ssccooppee vvuullnneerraabbiilliittiieess' '     Clickjacking on pages with no sensitive actions' '     Unauthenticatedlogoutlogin CSRF' '     Attacks requiring MITM or physical access to a users device' '     Any activity that could lead to the disruption of our service DoS' '     Content spoofing and text injection issues without showing an attack' '      vectorwithout being able to modify HTMLCSS' '     Email spoofing' '     Missing DNSSEC CAA CSP headers' '     Lack of Secure or HTTP only flag on nonsensitive cookies' '     Deadlinks' 'PPlleeaassee ddoo tthhee ffoolllloowwiinngg' '     Email your findings to securitynovuco' '     Do not run automated scanners on our infrastructure or dashboard If you' '      wish to do this contact us and we will set up a sandbox for you' '     Do not take advantage of the vulnerability or problem you have' '      discovered for example by downloading more data than necessary to' '      demonstrate the vulnerability or deleting or modifying other peoples' '      data' '     Do not reveal the problem to others until it has been resolved' '     Do not use attacks on physical security social engineering distributed' '      denial of service spam or applications of third parties' '     Do provide sufficient information to reproduce the problem so we will be' '      able to resolve it as quickly as possible Usually the IP address or the' '      URL of the affected system and a description of the vulnerability will be' '      sufficient but complex vulnerabilities may require further explanation' 'WWhhaatt wwee pprroommiissee' '     We will respond to your report within  business days with our evaluation' '      of the report and an expected resolution date' '     If you have followed the instructions above we will not take any legal' '      action against you in regard to the report' '     We will handle your report with strict confidentiality and not pass on' '      your personal details to third parties without your permission' '     We will keep you informed of the progress towards resolving the problem' '     In the public information concerning the problem reported we will give' '      your name as the discoverer of the problem unless you desire otherwise' '      and' '     We strive to resolve all problems as quickly as possible and we would' '      like to play an active role in the ultimate publication on the problem' '      after it is resolved
30-seconds/30-seconds-of-css,,
emotion-js/emotion,Release' 'active' '175889' 'CI' 'active' '7965518' 'Release' 'active' '38103,
thedaviddias/Front-End-Performance-Checklist,,
grab/front-end-guide,,
twbs/ratchet,,
chokcoco/iCSS,,
thomaspark/bootswatch,CI' 'active' '2522747' 'pages-build-deployment' 'active' '17077734,
google/WebFundamentals,,We use httpsgcovulnz for our intake and triage For valid issues we will' 'do coordination and disclosure here on GitHub including using a GitHub' 'Security Advisory when necessary' 'The Google Security Team will process your report within a day and respond' 'within a week although it will depend on the severity of your report
amazeui/amazeui,,
tabler/tabler-icons,,
dcloudio/mui,,
