author_repo,wf_contents,security_policy
valentjn/vscode-ltex,Label Commenter' 'active' '2213833' 'gh-pages CI' 'active' '3793188' 'Update gh-pages' 'active' '3793556' 'CI' 'active' '3815093' 'Nightly' 'active' '8674884,For the LTEX project the security of its users is its top priority This' 'document contains information on which versions are supported with security' 'updates and how to report potential security vulnerabilities' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'By default only the most recent published version of LTEX is supported with' 'security updates' 'If deemed relevant by the maintainers depending on the severity of the' 'security vulnerability and the need to keep older versions for compatibility' 'older versions of LTEX might also get security updates in exceptional' 'circumstances' 'DDeeffiinniittiioonn ooff VVuullnneerraabbiilliittiieess' 'LTEX follows Microsofts definition of security vulnerabilities' 'In this document the term vulnerability is synonymous to security' 'vulnerability' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'Please report security vulnerabilities via email to valentjn a bsplinesorg' 'You can expect an initial response within  hours If you do not get a' 'response please send a followup email' 'In your report please include at least the following information as much as' 'possible' '     Type of issue eg buffer overflow SQL injection crosssite' '      scripting etc' '     Paths of source files related to the issue' '     Location of the affected source code tagbranchcommit' '     Configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'PPrroocceessss ooff HHaannddlliinngg VVuullnneerraabbiilliittiieess' 'The steps of the process of handling vulnerabilities is as follows' '    Initial response' '    Confirmation that the issue is a security vulnerability' '    All vulnerable versions have been unpublisheddeleted' '    Fix is being implemented' '    Fix is implemented' '    Confirmation that the issue has been fixed in a new nonpublic pre' '      release' '    Fix is pushed and released responsible disclosure' '    Postmortem analysis' 'You will obtain an update via email as soon as the next step has been' 'completed but no later than  days after the last update' 'RReessppoonnssiibbllee DDiisscclloossuurree PPoolliiccyy' 'LTEX follows the principle of responsible disclosure This means that security' 'vulnerabilities are disclosed but only a specific period of time' 'Vulnerabilities are disclosed as soon as a fix has been pushed and released or' 'after  days after the initial report whichever comes first No information' 'must be disclosed before the embargo ends neither by the reporter nor by the' 'maintainers' 'Vulnerabilities are disclosed in the project' '     as a new GitHub security advisory' '     as a new and pinned GitHub issue and' '     in the changelog' 'In the disclosure the reporter is given proper credit unless they request to' 'stay anonymous The reporter is free to post their own analysis on personal' 'pages' 'PPoossttMMoorrtteemm AAnnaallyyssiiss' 'After the vulnerability has been disclosed a thorough postmortem analysis is' 'performed to minimize the risk of future vulnerabilities of similar nature The' 'analysis is focused on the underlying root causes and newly implemented' 'countermeasures' 'When the postmortem analysis is complete the description of the GitHub issue' 'in which the issue has been disclosed is amended to include the analysis
sidebar-nvim/sidebar.nvim,Generate Documentation' 'active' '19844830' 'Linting & Formatting' 'active' '12424555,
neoclide/coc-python,,
jiajunhuang/blog,,
LER0ever/EverVim,,
preservim/vim-colors-pencil,,
JamshedVesuna/vim-markdown-preview,,
romainl/vim-qf,,
vimoutliner/vimoutliner,,
NeoVintageous/NeoVintageous,Continuous Integration' 'active' '467382,
tao12345666333/vim,,
vim-jp/vital.vim,build and test at vim' 'active' '88576' 'depup' 'active' '11612104' 'reviewdog' 'active' '88577' 'vim help tag name check' 'active' '88578,
ladislas/Bare-Arduino-Project,,
rcmdnk/vim_ahk,Build test' 'active' '2145409,
bluz71/vim-nightfly-colors,,
challenger-deep-theme/vim,,
oldratlee/vim-practice,,
mzlogin/vim-markdown-toc,,
thameera/vimv,,
itchyny/vim-cursorword,,
nyoom-engineering/oxocarbon.nvim,,
Valloric/MatchTagAlways,,
dbalatero/VimMode.spoon,,
vimcolorschemes/vimcolorschemes,unit tests' 'active' '14791259' 'e2e tests' 'active' '14791277' 'check code format' 'active' '14994945' 'pages-build-deployment' 'active' '16611572,
simeji/winresizer,,
liuchengxu/space-vim-dark,,
bluz71/vim-moonfly-colors,,
daryllxd/lifelong-learning,,
Galooshi/import-js,,
embark-theme/vim,,
Shougo/ddc.vim,deno' 'active' '10804053,
rwxrob/boost,,
terrychou/iVim,,
mcchrish/vim-no-color-collections,,
wellle/tmux-complete.vim,,
wsdjeg/vim-chat,,
wfxr/code-minimap,CICD' 'active' '2703447,
vim-denops/denops.vim,reviewdog' 'active' '5786688' 'test' 'active' '12597267' 'Update' 'active' '12600926' 'release' 'active' '13796437,
geerlingguy/dotfiles,,
egaga/openvim,,
neoclide/coc-prettier,,
overcache/NeoSolarized,,
ghifarit53/tokyonight-vim,,
liquidz/vim-iced,document' 'active' '11848' 'reviewdog' 'active' '63491' 'static' 'active' '63492' 'clj-kondo' 'active' '199972' 'lint' 'active' '441192' 'vim/neovim' 'active' '441323' 'python' 'active' '441370' 'dependencies' 'active' '1297593' 'babashka' 'active' '1362058' 'pages-build-deployment' 'active' '16657650' 'Tag and Release' 'active' '32231719,
Rigellute/rigel,,
f-person/git-blame.nvim,,
electro7/dot_debian,,
sebdah/vim-delve,,
lervag/wiki.vim,,
isRuslan/vim-es6,,
DamZiobro/vim-ide,,
arithran/vim-pizza,,
lambdalisue/suda.vim,,
jparise/vim-graphql,CI' 'active' '55723,
Olical/dotfiles,,
tyru/open-browser.vim,CI' 'active' '13376514,
gillescastel/inkscape-figures,,
thaerkh/vim-workspace,,
godbout/kindaVim.docs,,
haishanh/night-owl.vim,,
VapourNvim/VapourNvim,,
wincent/terminus,,
rbong/vim-flog,test status' 'active' '14163028,
camspiers/lens.vim,,
jodosha/vim-godebug,,
wesQ3/vim-windowswap,,
beauwilliams/focus.nvim,,
Gabirel/Hack-SpaceVim,,
agzam/spacehammer,pages-build-deployment' 'active' '16459154,
sudormrfbin/cheatsheet.nvim,,
SidOfc/mkdx,,
aioutecism/amVim-for-VSCode,.github/workflows/test.yml' 'active' '1493307,
eraserhd/parinfer-rust,Build' 'active' '202643' 'Build' 'active' '124352' 'Release' 'active' '124353,
MarcoIeni/intellimacs,,
iamcco/vim-language-server,CI' 'active' '768523,
heavenshell/vim-jsdoc,build' 'active' '2382764' 'build' 'active' '2382765' 'Release Management' 'active' '1124267,
lyokha/vim-xkbswitch,,
thiagoalessio/rainbow_levels.vim,CI' 'disabled_manually' '174862' 'Tests' 'active' '4102182,
farmergreg/vim-lastplace,,
iamcco/coc-flutter,CI' 'active' '5974,
wadackel/vim-dogrun,CI' 'active' '152037,
baverman/vial-http,,
jaredgorski/SpaceCamp,,
bfrg/vim-cpp-modern,,
romainl/vim-cool,,
hamvocke/dotfiles,,
ruchee/vimrc,,
sillybun/vim-repl,,
WolfgangMehner/vim-plugins,,
romainl/ctags-patterns-for-javascript,,
AndrewRadev/linediff.vim,.github/workflows/mirror.yml' 'active' '32541196,
dstein64/vim-startuptime,build' 'active' '7048829,
vim-python/python-syntax,,
voldikss/vim-translator,CI' 'active' '569571,
gosukiwi/vim-atom-dark,,
colbycheeze/dotfiles,,
DemonCloud/dotfile,,
bagrat/vim-buffet,,
ackyshake/Spacegray.vim,,
