author_repo,wf_contents,security_policy
hackforla/VRMS,Build VMRS App' 'active' '2973126' 'Build VMRS App' 'active' '11550779' 'Backend Build and Deploy' 'active' '12163148' 'Frontend Build and Deploy' 'active' '12163149' 'PR Checks' 'active' '12544672' 'Create card for new issues' 'active' '31992804,
s1s1ty/gittivity,,
TB-blog/TB,,
tunjos/android-mvp,,
LauraBeatris/codio,,SSuuppppoorrtteedd VVeerrssiioonnss' 'Use this section to tell people about which versions of your project are' 'currently being supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x   ' 'x   ' '    ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Use this section to tell people how to report a vulnerability' 'Tell them where to go how often they can expect to get an update on a reported' 'vulnerability what to expect if the vulnerability is accepted or declined' 'etc
hukenovs/github_backup,,
skulltech/journalist,,
NDHWAlliance/gitlab-analytics,,
aashutoshrathi/git-profiler-bot,,
seladb/github-traffic-stats,Python test' 'active' '1415643,
ethereans/github-token,,
coq/bot,Deploy' 'active' '1833936,
readme-generator/alreadyme-backend,,
mariorodeghiero/git-issue-react-electronjs,,
voxpelli/node-github-publish,Node CI' 'active' '164170' 'Linting' 'active' '1144905' 'Node CI' 'active' '54544,SSuuppppoorrtteedd VVeerrssiioonnss' 'If nothing in particular has been specified by the maintainer then the latest' 'major version of this project is the one that security fixes will be targeted' 'towards  unless theres a particular reason to instead solve it in a new major' 'version' 'If feasible and requested then older major or minor releases could also be' 'targeted by security fixes This is decided on a case by case bases unless' 'otherwise is specified by the maintainer' 'The maintainer can give no guarantees in regards to the patching of security' 'issues unless that has been agreed on in a separate contract with the' 'maintainer' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Communicate with the maintainer voxpelli through pellekodfabrikse or other' 'appropriate channel CClleeaarrllyy convey the importance of the communication and' 'that you are reporting a security issue by eg starting the subject line with' 'SECURITY or similar' 'The maintainer will get back to you as soon as possible and work with you to' 'evaluate and handle the vulnerability' 'As none of the maintainers of this module are paid to maintain these modules' 'no promises can be made in how fast a fix can be made or the quality of the' 'fix' 'A new version preferably a patch version that fixes the security' 'vulnerability will be released as soon as feasibly possible and the reporting' 'user unless it wishes to stay anonymous will be credited for their' 'contribution
werbhelius/github-profile,,
janaSunrise/spotify-playing-readme,,
fazt/github-client,,
caarlos0/github_releases_exporter,,
Chieze-Franklin/githint-bot,,
KylixEza/Submission-BFAA3-Dicoding,,
jenkinsci/github-api-plugin,cd' 'active' '15791043,The Jenkins project takes security seriously We make every possible effort to' 'ensure users can adequately secure their automation infrastructure To that' 'end we work with Jenkins core and plugin developers as well as security' 'researchers to fix security vulnerabilities in Jenkins in a timely manner and' 'to improve the security of Jenkins in general' 'RReeppoorrttiinngg SSeeccuurriittyy VVuullnneerraabbiilliittiieess' 'Please report security vulnerabilities in the Jenkins issue tracker under the' 'SECURITY project This project is configured in such a way that only the' 'reporter and the security team can see the details By restricting access to' 'this potentially sensitive information we can work on a fix and deliver it' 'before the method of attack becomes wellknown' 'If you are unable to report using our issue tracker you can also send your' 'report to the private Jenkins security team mailing list jenkinsci' 'certgooglegroupscom' 'The Jenkins security team will then file an issue on your behalf and will work' 'with the maintainers of the affected components to get the issue resolved' 'LLeeaarrnn MMoorree' 'For further details about our scope issue handling process or disclosure' 'process see Reporting Security Vulnerabilities on jenkinsio
dlang/dlang-bot,CI' 'active' '4566679,
mccurdyc/neighbor,,
syxanash/gitron,,
sheepla/gh-fzrepo,,
DannyBen/secret_hub,Test' 'active' '564935,
thesephist/kin,,
danwallach/travis-activate,,
caarlos0-graveyard/github-vacations,,
DevTony101/JFXGithubClient,,
elixirschool/admissions,,
singh1114/theJekyllProject,,
udpsec/github-tools,,
geerlingguy/github-repo-manager,,
MShawon/github-clone-count-badge,GitHub Clone Count Update Everyday' 'active' '5433018,
yinkakun/wakatime-github-commit,,
IsabelRubim/repo-github,,
stevendelro/Portfolio,,
igoradamenko/awesome-github-stats,,
lukasmoldon/GHStreaksThesis,,
MysteryPancake/Phomeme,pages-build-deployment' 'active' '26975458,
Crushoverride007/Crushoverride007,.github/workflows/tenablecs.yaml' 'active' '30291008' 'CI' 'active' '30352746' 'CodeQL' 'active' '30753641,
znlbwo/vue-blog,,
sandeep1995/angular-4-search-devs,,
brminnick/SimpleXamarinGraphQL,Mobile' 'active' '12008941,
vinitshahdeo/GitHub-LookBook,,
coderstats/coderstats.net,,
wsameer/octoprofile-plus,,
magnetikonline/github-markdown-render,,
floe/github-bulk-editor,,
caarlos0/karmahub,,
jeffslofish/open-source-help-wanted,.github/workflows/workflow.yml' 'active' '37264978,
techger/openhub,,
netaz/github_stars_analytics,,
yjh5424/GithubApp-android-architecture,,
kbariotis/gityeller,,
jez/stargaze,,
jerimkaura/flutter-book,,
gayanvoice/github-profile-views-counter-action,units-test' 'active' '9695089,
anshuman-8/github-duel,,
hustclf/that_is_me_on_github,,
ifyour/github-trending-archive,pages-build-deployment' 'active' '16402442,
MayankPandey01/GetTweets,,
99x/github-manager,,
mihirs16/Project-Darwin,,
mikemajesty/github-scrap-api,,
mchesler613/OAuth2-Integration-with-OAuthlib-and-GitHub,,
MaoLongLong/actions-starcharts,Lint' 'active' '13666061' 'Starcharts' 'disabled_manually' '19796041,
rafaelbmateus/me,Deploy static content to Pages' 'active' '31572111,
