author_repo,wf_contents,security_policy
empages/emeraude,Build' 'active' '41142502' '.NET Core' 'active' '2836647,If you found any issues that might have security implications please send a' 'report to contactemeraudedev DO NOT PUBLISH SECURITY REPORTS PUBLICLY
kamranayub/pluralsight-ravendb-4-getting-started,,
Darkseal/WindowsService.NET,,
miltoncamara/mediatr-netcore-sample,,
peterblazejewicz/aspnet-bootstrap-4,,
maxtoroq/myxsl,,
alefcarlos/aspnet-core-webapi,,
ziyasal/ProceXSS,,
caioindust/AspNet.Diagnostics.HealthChecks,,
pinzi/WebSocketChat,,
MuhammadFadel/Bus-Reservation-System-in-ASP.Net-MVC,,
jouni-kantola/razor-partial-views-webpack-plugin,tests' 'active' '3389065' 'Node.js CI' 'active' '1305005,
aodendaal/unitybuildbadgeservice,,
EitanBlumin/CRUDE-NET,,
MadL1me/create-aspnet-app,,
raise-isayan/ViewStateDecoder,,
kamranayub/aspnetmvc5-asset-versioning,,
maacpiash/minimal-api-jwt-auth,,
ChustaSoft/SecureConfig,,
roman-yagodin/R7.University,,
Datasilk/Core,,
OpenTouryoProject/SampleProgram,,
billpratt/serilog-sinks-sumologic,,
drminnaar/mflix,,
ptv-logistics/SpatialTutorial,,
jchadwick/ProductiveAspNetMvc,,
MiruFx/Miru,CI' 'active' '3485938' '.github/workflows/dependabot.yml' 'disabled_manually' '29217928' 'Release' 'active' '3485939' 'pages-build-deployment' 'active' '29233295,
HoussemDellai/ASP.NET-Identity,,
tompazourek/AspNetMvcOnSdk,,
gpeipman/CognitiveServicesDemo,,
diegofrata/BlazorX.NavigationState,Release' 'active' '2179027,
myvas/AspNetCore.Authentication.Demo,,
ptv-logistics/SharpMap.Widgets,,
NAXAM/chat-xamarin-forms-signalr-quickstart,,
grandchamp/CommandScaler,,
bernalbant/cms-localization,,
JamMasterMax/CultureFit,,
georgekosmidis/AspNetCore.MariaDb,,
CropperBlazor/Cropper.Blazor,pages-build-deployment' 'active' '36375776' 'Build and run tests' 'active' '36383646' 'Deploy to GitHub Pages' 'active' '36975320' 'Deploy to NuGet' 'active' '39136879,
json-api-dotnet/JsonApiDotNetCore.MongoDb,,
zumrudu-anka/aspnet-blog-project,,
laurentiustamate94/serilog-enrichers-aspnetcore,,
Swimburger/WebZipIt,,
MrMoeinM/AspNetCore.RapiDoc,,
sebnilsson/AspNetMvcSeo,,
usercode/AspNetCore.Honeypot,.NET Core' 'active' '3625382,
JuergenGutsch/dotnetconf2019,,
noxum/CompiledHandlebars,,
walidabazo/ASP.NET-C-and-Google-Map,,
DmitryFillo/AspNet.WebApi.CookiesPassthrough,,
mortenbock/AnalyticsTracker,,
degant/application-insights-best-practices,,
nettsundere/PersonalWebsite,CodeQL' 'active' '5930030' 'Deploy the app' 'active' '773647' 'Test the app' 'active' '773518,
json-api-dotnet/TodoListExample,,
OpenTouryoProject/OpenTouryoTemplates,,
marinasundstrom/AccessControl,,
kapi2289/InertiaCore,,
wioniqle-q/avis-webservice-api,,
fredimachado/NCafe,,
sanguedemonstro/docker-playground,,
Will-Clinic/WA-Will-Clinic,,
616b2f/distroless-dotnet,Docker' 'active' '16322584,
zumrudu-anka/aspnet-banzhow,,
geeksarray/how-to-use-areas-in-asp-net-core-mvc,,
zumrudu-anka/aspnet-api-jquery-birthday-app,,
tugberkugurlu/AspNetCore.Identity.Cassandra,,
hexarc-software/hexarc-pact,Publish Hexarc.Pact.AspNetCore Package' 'active' '15065641' 'Publish Hexarc.Pact.Client Package' 'active' '15065642' 'Publish Hexarc.Pact.Protocol Package' 'active' '15065643' 'Publish Hexarc.Pact.Tool Package' 'active' '15065644,
xopz/ApiChassis,,
mdeclerk/MqttBrokerWithDashboard,,
cvetomir-todorov/SmallProjects,,
fernandovmp/kanban-board,.NET Core CI' 'active' '2076985' 'React CD' 'active' '2967254' 'React CI' 'active' '2077300' 'Web API CD' 'active' '2967255,
Zoomicon/tranXform,pages-build-deployment' 'active' '37463421,
geandev/LightBus,,
diegobrunetti/masstransit-tutorial,,
GLEBR1K/webapi-jwt-example,,
sefacan/NumberToWords,.NET Core CI' 'active' '37899990,
NgDZ/NgAspnetcore,ci' 'active' '5309872,
JavierCanon/Social-Office-Dashboard-Editor,,
maxtoroq/XCST-a,,
syncfusion/aspnet-ej1-demos,,
flaviogf/courses,,
fvilers/AspNetCqrsSample,,
PosInformatique/PosInformatique.AspNet.WebForms.DependencyInjection,,
Swimburger/AntiforgeryStrategiesCore,,
hd9/aspnet-async-communication,,
aaronmarisi/demo-aspnet-javascript-services-webpack-hmr,,
ChustaSoft/StaticData,,
n3wt0n/BugGuardian.MVC,CI' 'active' '827281,
PoisnFang/RazorStripe,,
lixinyang123/EachOther,Docker Image' 'active' '4026996,
Devinterview-io/asp-net-interview-questions,,
gabemilani/bank-scrapper,,
decal/iisleakenv,,
wangkanai/Universal,Universal-CI' 'active' '532797,
agrc/api.mapserv.utah.gov,,
JaeNuguid/WebProjects,,
AbhiOnGithub/GoLang-Microservices-DAPR-Kubernetes,,
TheNetworg/microsoft-authentication-graph-helpers,,
PeterKneale/IdentityAnd2FA,,
PredictGroup/SAALUT,,
ilya-zhidkov/nis,,
JaymzZh/ZBlog-Net,,
papiliond/MovieDb,,
JavierCanon/Social-Office-SCRM-Demos,,
alexandrejulien/Peppermint.ReverseProxy,Release' 'active' '27988047' 'PR-CI' 'active' '34295382' 'Release-CI' 'active' '34295962,
daniel-lerch/travelblog,Build and tests' 'active' '41544419,
dsikorska/E-Shop-Engine,,
creativetimofficial/ct-material-dashboard-pro-react-aspnet,Autocloser' 'active' '4915896,
luciansr/slack-app-boilerplate,,
attuo/MyWebAPITemplate,,
fatihyildirim1o/aspnet-clean-architecture,Build' 'active' '11080263,
hd9/aspnet-distributed-caching,,
dmitriynaumov1024/fileserver-aspnetcore,,
charlehsin/net5-webapi-tutorial,CodeQL' 'disabled_inactivity' '15041866' '.NET' 'active' '15009233,
luisfelipesdn12/etec-aspnet-exercises,,
Swimburger/WebZipItFramework,,
n3wt0n/BugGuardian.AspNetCore,CI' 'active' '744193,
seniorquico/AppLinker,,
Swimburger/BlazorWasmNetlify,,
richardjoy530/PhotoContest-Backend,.NET' 'active' '22820039' 'Build and deploy to Azure Web App' 'active' '22949073' 'Labeler' 'active' '23902132,
StudentProjectGuide/Online-Student-Management-System,,
GT3CH1/BlogSite,Docker Image CI' 'active' '21910218,
vese/Recaptcha.Verify.Net,Build' 'active' '19056084' 'Publish NuGet package' 'active' '19056088,
mersocarlin/ddd-validation,,
donnytian/AspNetThrottle,,
Joylei/NFly.Nancy.AspNet,,
marcoaurelioit/marco-extensions,,
majda107/razorfields,publish to nuget' 'active' '11038601' 'publish to nuget' 'active' '11038574' 'publish to nuget' 'active' '11038575,
iteam-software/extensions-microservices,.NET Core' 'active' '1296995' 'publish to nuget' 'active' '1297134,
roman-yagodin/R7.News,,
thuyvk/UserOnlineCounterMVCSignalR,,
Xomega-Net/Xomega.Examples,,
gitrealname/OpenId.AspNet.Authentication,,
itorian/generate-image-dynamically-csharp,,
ZHUZHIYUE/ANSH,,
CrazyCoding330/App-Bell-Boy,,
Appleseed/portal-stack,,
hide1202/ASP.NET-Docker-Practice,,
zumrudu-anka/aspnet-grid-mvc,,
Escan-DNMZ/Directory-Project,,
fzankl/dotnet-unix-sockets,,
eiximenis/PratchettQuotes,,
Swimburger/Blazor-AfterRenderExecution,,
geeksarray/jquery-ajax-with-pagemethod-in-asp-net,,
msx752/RiotGamesAPI,,
MicroAsif/AspNetWebApi-EmployeeApp,,
francfbs/SpecificationExpress,,
Swimburger/BlazorDeCompressor,Azure Static Web Apps CI/CD' 'active' '4748979,
caxe/News24,,
RaKeerS/chat-messenger,,
adrenaline96/MalwareDoctor-Online-Scanner,,
mithunvp/DotNet5NgElementsDemo,,
oscar230/Hathor,,
abuzaforfagun/ASPNet.WebForm.BidMe,,
JavierCanon/Social-Office-Pagame,,
fvilers/WebApiOwinIdentityOAuthJwtSample,,
yunusemregl/SecureMicroservices,,
csharpbrasil/AspNetWebApi,,
Iceto04/MovieDeck,,
