author_repo,wf_contents,security_policy
minvws/nl-covid19-notification-app-website,Create Website Release package' 'active' '26031139,The security of our systems is top priority No matter how much effort we put' 'into system security there might be vulnerabilities present If you discover a' 'vulnerability we would like to know about it so we can take steps to address' 'it We would like to ask you to help us protect our users and our systems' 'PPlleeaassee ddoo tthhee ffoolllloowwiinngg' 'Submit your findings via the Dutch Government GOVCERT' '    httpswwwncscnlcontactkwetsbaarheidmelden' 'And reference the MinVWSCIOoffice Corona security response in your report' 'Please do not publicly disclose these details without contacting us first In' 'return we will investigate all received vulnerability reports and where' 'needed will take appropriate action as soon as is warranted' 'In most cases this will be a workaroundmitigation first followed by a fix and' 'finally a public disclosure and CVE numberreport at MITRE' 'DDooss' '     Report the vulnerability as quickly as is reasonably possible to' '      minimise the risk of hostile actors finding it and taking advantage of' '      it' '     Report in a manner that safeguards the confidentiality of the report so' '      that others do not gain access to the information' '     Provide sufficient information to reproduce the problem so we will be' '      able to resolve it Usually the IP address or the URL of the affected' '      system and a description of the vulnerability will be sufficient But' '      complex vulnerabilities may require further explanation' 'DDoonnttss' '     Reveal the vulnerability or problem to others until it is resolved' '     Build your own backdoor in an information system with the intention of' '      then using it to demonstrate the vulnerability because doing so can' '      cause additional damage and create unnecessary security risks' '     Utilise a vulnerability further than necessary to establish its' '      existence' '     Copy modify or delete data on the system An alternative for doing so is' '      making a directory listing of the system' '     Make changes to the system' '     Repeatedly gain access to the system or sharing access with others' '     Use brute force attacks attacks on physical security social' '      engineering distributed denial of service spam or applications of third' '      parties to gain access to the system' 'WWhhaatt wwee pprroommiissee sseeee hhttttppsswwwwwwnnccssccnnll ffoorr ffuullll ddeettaaiillss' '     We strive to respond to your report within  business days with our' '      evaluation of the report and an expected resolution date We will adhere' '      to the NCSCnl policy of a  day disclose and publish' '     If you have followed the instructions above we will not take any legal' '      action against you concerning the report' '     We will not pass on your personal details to third parties without your' '      permission unless it is necessary to comply with a legal obligation' '      Reporting under a pseudonym or anonymous is possible' '     We will keep you informed of the progress towards resolving the problem' '     In the public information concerning the reported problem we will give' '      your name as the discoverer of the problem unless you desire otherwise' 'We strive to resolve all problems as quickly as possible and we would like to' 'play an active role in the ultimate publication on the problem after it is' 'resolved' 'This Responsible Disclosure policy is based on an example written by Floor' 'Terra and the Responsible Disclosure Guideline of the NCSC' 'The information on httpswwwncscnlcontactkwetsbaarheidmelden is' 'authoritative
web2project/web2project,,
brtstk/projector,,
BitcoinDesign/Meta,.github/workflows/main.yml' 'active' '2910916,
nirix/traq,,
helpfulengineering/resources,,
kaishuu0123/rebacklogs,,
srggrs/assign-one-project-github-action,Debug JSON' 'active' '351593,
Devnawjesh/hr-payroll,,
NicolasPetton/Projectify,,
rodrigosetti/master-plan,,
Kholid060/projectile,Release' 'active' '10188782,
rnkn/binder,CI' 'active' '1934604,
opendevops-cn/codo-tools,,
edgi-govdata-archiving/overview,,
robotichead/NearBeach,CodeQL' 'active' '2551161' 'pages-build-deployment' 'active' '16542005,NearBeach looks at security as a high importance If you find any security' 'issues please contact us by emailing securitynearbeachorg' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'The following versions are supported for security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' '    Until the release of ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please contact our security team via email securitynearbeachorg Please' 'provide detail explaination on how to replicate this security issue' 'HHaacckkiinngg SSaannddbbooxx' 'Sometimes the only way to actually find security issues is to have an' 'environment to break into We fully understand this however we dont want' 'you to break into anyones environment' 'Instead why dont you contact us at securitynearbeachorg and well be happy' 'to setup a random nonproduction environment for you to play around in We only' 'want you to inform us of any security issues and if you know of any fixes
bashbunni/pjs,build' 'active' '20229421' 'coverage' 'active' '20229420' 'lint-soft' 'active' '20229418' 'lint' 'active' '20229419,
Orangescrum/orangescrum,,
frappe/gameplan,UI Test' 'active' '36957367,
emilyriederer/projmgr,,
nikku/wuffle,CI' 'active' '4559788' 'PUBLISH_DOCKER' 'active' '14261353' 'CodeQL' 'disabled_inactivity' '14277460,As project maintainers we take security bugs in Wuffle seriously' 'If you believe you have found a vulnerability please report it to us as' 'described below' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'We appreciate your efforts to responsibly disclose your findings and will make' 'every effort to acknowledge your contributions' 'To report a security issue email wuffledevnixisde and include the word' 'SECURITY in the subject line' 'We will send a response indicating the next steps in handling your report' 'After the initial reply to your report we will keep you informed of the' 'progress towards a fix and full announcement and may ask for additional' 'information or guidance' 'Report security bugs in thirdparty modules to the person or team maintaining' 'the module You can also report a vulnerability through the npm contact form by' 'selecting Im reporting a security vulnerability
