author_repo,wf_contents,security_policy
s0kil/nimcoz,,Thanks so much for keeping everyone safe from security vulnerabilities' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you believe you have found a security vulnerability in any eBayowned' 'repository please report it to us through coordinated disclosure' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'ddiissccuussssiioonnss oorr ppuullll rreeqquueessttss' 'Please report your vulnerability on the eBay Security Center' 'Please include as much of the information listed below as you can to help us' 'better understand and resolve the issue' '     The type of issue eg buffer overflow SQL injection or crosssite' '      scripting' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'Thanks so much
ee7/binary-size,ci' 'active' '14348250,
jackhftang/taskqueue.nim,,
clj/nim-esp8266-sdk,Build' 'active' '16382284,
mahlonsmith/netdata-timescale-relay,,
phillvancejr/Cpp-Go-Zig-Odin,,
2vg/mofuparser,,
ba0f3/subhook.nim,,
matkuki/nim-impulse-engine,,
hiteshjasani/nim-d3,test-build-examples' 'active' '1103874,
juancarlospaco/nim-crc32,Add Stars' 'active' '20080139,
guzba/noisy,Github Actions' 'active' '2125533,
brentp/genoiser,,
Yardanico/nimvkapi,,
teob97/T-RayX,docs' 'active' '27909812' 'Test' 'active' '23385836' 'pages-build-deployment' 'active' '24160053,
dariolah/nim-iup-examples,,
prideout/nile,,
juancarlospaco/nim-libravatar,,
supranim/supranim,,
AS400JPLPC/nim_designer,,
muxueqz/kun,,
ire4ever1190/dimscmd,Tests' 'active' '9558604,
Vindaar/TimepixAnalysis,,
juancarlospaco/dik,Build' 'active' '8830669' 'pages-build-deployment' 'active' '18716493,
jiro4989/wave,docs' 'active' '439899' 'build' 'active' '439893' 'nimlint' 'active' '544346' 'labeler' 'active' '544347' 'pages-build-deployment' 'active' '24797447,
euantorano/recaptcha.nim,,
Guevara-chan/Cliptomania,,
rokups/nim-ustring,,
Ethosa/badgemaker,,
Yardanico/nickel,Build' 'active' '1367934,
ringabout/shene,,
lucidrains/nim-tokenizer,,
rockcavera/nim-ndns,,
planetis-m/patgraph,pages-build-deployment' 'active' '43766435,
brentp/bigwig-nim,,
ThomasTJdev/nimtomd,,
Patitotective/tinydialogs,Generate docs' 'active' '32815252' 'pages-build-deployment' 'active' '32815465,
disruptek/github,,
FedericoCeratto/wave_function_collapse,,
RSDuck/catnip,,
OpenSystemsLab/hmac.nim,,
rockcavera/nim-dnsprotocol,,
gabbhack/deser,Build docs' 'active' '4175399' 'Tests' 'active' '3878688' 'pages-build-deployment' 'active' '32275058,
smt923/tinytwitch,,
smt923/tinytwitch,,
