author_repo,wf_contents,security_policy
notthebee/ansible-easy-vpn,CI' 'active' '37112771' 'Test the playbook on Ubuntu' 'active' '37230019' 'Test the playbook on Ubuntu' 'active' '37228535,
geerlingguy/ansible-role-nodejs,CI' 'active' '3408499' 'Release' 'active' '3408500,
chris-short/rak8s,,
ansible-provisioning/ansible-provisioning,,
F5Networks/f5-ansible,,
ruzickap/packer-templates,build' 'active' '105613' 'packer-templates' 'active' '106555' 'remote_build_server' 'active' '1041708' 'Links' 'active' '20387368' 'Renovate' 'active' '27045348' 'MegaLinter' 'active' '27475588' 'markdown-mdspell' 'active' '27488332,
jhaals/ansible-vault,,
lae/ansible-role-proxmox,,
nemonik/hands-on-DevOps,Generate diagrams' 'active' '2214201,
Marshall-Hallenbeck/red_team_attack_lab,,
elasticluster/elasticluster,Dispatch workflows on PR changes' 'active' '5753155' 'Dispatch workflows on `git push`' 'active' '4737321' 'Publish released code' 'active' '4720762' 'Tests' 'active' '4714522,
kubealex/libvirt-k8s-provisioner,,
konstruktoid/ansible-role-hardening,YAML lint' 'active' '128177' 'slsa' 'active' '21096202' 'issue assignment' 'active' '21382264' 'Ansible Lint' 'active' '22338895' 'Scorecards supply-chain security' 'active' '34743036,SSuuppppoorrtteedd VVeerrssiioonnss' 'The current upstream and the latest published version are supported' 'RReeppoorrttiinngg aa BBuugg oorr VVuullnneerraabbiilliittyy' 'If you found a bug or vulnerability or just something odd feel free to submit' 'a issue or improve the code by creating a pull request
rundeck-plugins/ansible-plugin,Java CI' 'active' '22477158' 'Upload Release Asset' 'active' '22963936,
aleks/ansible-rails,,
sadsfae/ansible-elk,ansible-lint' 'active' '22456536,
zutianbiao/baize,,
leffss/devops,,
cogini/multi-env-deploy,,
geerlingguy/awx-container,,
devilbox/docker-php-fpm,lint' 'active' '84264' 'build-arm64' 'active' '22031521' 'build' 'active' '22565566' 'build' 'active' '22599493' 'params' 'active' '22663487' 'params' 'active' '22682178' 'params' 'active' '22682179' 'build' 'active' '22916742' 'nightly' 'active' '23118565' 'nightly' 'active' '23118566' 'generator' 'active' '43062810' 'Release Drafter' 'active' '43062811' 'Repository' 'active' '43062812,
leoiceo/OpenSA,,
geerlingguy/ansible-role-java,CI' 'active' '3406305' 'Release' 'active' '3406306,
Juniper/ansible-junos-stdlib,,
Hello-Linux/Ansible-VIM-IDE,,
ansible-lockdown/RHEL7-STIG,linux_benchmark_pipeline' 'active' '20967748,
geerlingguy/ansible-role-ntp,CI' 'active' '3408524' 'Release' 'active' '3408525,
folke/dot,GitGuardian scan' 'active' '10582375,
ansible-collections/community.kubernetes,CI' 'active' '596092' 'Repo Lockdown' 'active' '14925138,SSuuppppoorrtteedd VVeerrssiioonnss' 'Ansible applies security fixes according to the versionsback support policy' 'Please find more information in our docs' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'We encourage responsible disclosure practices for security vulnerabilities' 'Please read our policies for reporting bugs if you want to report a security' 'issue that might affect Ansible
tangledhelix/dotfiles,,
rvm/rvm1-ansible,CI' 'active' '22678513,
SpamScope/spamscope,,
opoplawski/ansible-pfsense,CI' 'active' '10790725,
Jakobovski/aws-spot-bot,,
saltyorg/Saltbox,CI' 'active' '10807674,
dell/dellemc-openmanage-ansible-modules,CI' 'active' '4436366' 'pages-build-deployment' 'active' '22828747,TBD' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Have you discovered a security vulnerability in this project We ask you to' 'alert the maintainers by sending an email describing the issue impact and' 'fix  if applicable' 'You can reach the OpenManageAnsible Maintainers at OpenManageAnsibledellcom
William-Yeh/ansible-prometheus,,
riemers/ansible-gitlab-runner,,
ansible-community/ansible-nomad,,
atosatto/ansible-dockerswarm,,
ansistrano/rollback,,
node-ci/nci-ansible-ui,,
ansible-collections/community.zabbix,community.zabbix.zabbix_agent' 'active' '1491493' 'community.zabbix.zabbix_server' 'active' '1570881' 'community.zabbix.zabbix_proxy' 'active' '2048231' 'community.zabbix.zabbix_javagateway' 'active' '2128943' 'community.zabbix.zabbix_web' 'active' '2371676' 'repo-sanity' 'active' '2457194' 'plugins-integration' 'active' '2457195,SSuuppppoorrtteedd VVeerrssiioonnss' 'Ansible applies security fixes according to the versionsback support policy' 'Please find more information in our docs' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'We encourage responsible disclosure practices for security vulnerabilities' 'Please read our policies for reporting bugs if you want to report a security' 'issue that might affect Ansible
willhallonline/docker-ansible,,
chusiang/automate-with-ansible,,
kewlfft/ansible-aur,Build and Publish Collection to Ansible Galaxy' 'active' '12818197,
ansible-collections/community.vmware,CI' 'active' '27080329' 'Lint extra docsite docs and links' 'active' '27080330,SSuuppppoorrtteedd VVeerrssiioonnss' 'Ansible applies security fixes according to the versionsback support policy' 'Please find more information in our docs' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'We encourage responsible disclosure practices for security vulnerabilities' 'Please read our policies for reporting bugs if you want to report a security' 'issue that might affect Ansible
crombeen/ansible,,
geerlingguy/ansible-role-awx,CI' 'active' '3402082,
rastating/shiva,,
ansible/ansible-lint-action,ack' 'active' '22253553' 'push' 'active' '22253554' 'release' 'active' '22282451' 'self-test' 'active' '22251937' 'tox' 'active' '22254219,
ansible-ThoTeam/nexus3-oss,,
rdbreak/rhcsa8env,,
StubbornJava/StubbornJava,Java CI with Gradle' 'active' '946951,
Icinga/ansible-playbooks,,
redhat-helloworld-msa/helloworld-msa,,
GSA/data.gov,Add New Issues to GH Projects' 'active' '37480059' 'CKAN Testing Template' 'active' '43208947' 'Create Cloud.gov Services Template' 'active' '43286344' 'Publish & Deploy Template' 'active' '43196971' 'disable egress proxy' 'active' '27314117' 'enable egress proxy' 'active' '30039179' 'restart egress proxy' 'active' '29402845' 'Static Site Build & Test Template' 'active' '43119390' 'Static Site QA Template' 'active' '43119391,
openshift/ansible-service-broker,,If youve found a security issue that youd like to disclose confidentially' 'please contact Red Hats Product Security team Details at https' 'accessredhatcomsecurityteamcontact' 'LLiicceennssee' 'OKD is licensed under the Apache License Version  Some components may be' 'licensed differently  consult individual repositories for more
jupyterhub/jupyterhub-deploy-teaching,,
geerlingguy/ansible-role-homebrew,CI' 'active' '3484362' 'Release' 'active' '3485636,
89luca89/terrible,Ansible Lint' 'active' '2783746' 'Ansible Run' 'active' '10798305' 'Ansible Validate' 'active' '2969580' 'Docker Build' 'active' '4256223' 'Docker Tagged Release' 'active' '10899808,
geerlingguy/packer-centos-7,,
Madic-/Sway-DE,,
nusenu/ansible-relayor,,Please report security issues via github issues
EmailThis/ansible-rails,,
bloomberg/chef-bcpc,CI' 'active' '13080543' 'run_linters' 'active' '13601338,If you believe you have identified a security vulnerability in this project' 'please send email to the project team at opensourcebloombergnet detailing' 'the suspected issue and any methods youve found to reproduce it' 'Please do NOT open an issue in the GitHub repository as wed prefer to keep' 'vulnerability reports private until weve had an opportunity to review and' 'address them Thank you
geerlingguy/ansible-role-redis,CI' 'active' '3409213' 'Release' 'active' '3409214,
PaloAltoNetworks/ansible-pan,,
denoflow/denoflow,Test' 'active' '18048056' 'pages-build-deployment' 'active' '18434845,
lvancrayelynghe/ansible-ubuntu,,
ansible/ansible-navigator,tox' 'active' '15965965' 'release' 'active' '22038883' 'ack' 'active' '22041204' 'push' 'active' '22041205,SSuuppppoorrtteedd VVeerrssiioonnss' 'Ansible Navigator does not backport security fixes only applying them to the' 'main branch and making the next patch release in the stream' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'We encourage responsible disclosure practices for security vulnerabilities' 'Please read our policies for reporting bugs bug reports policy if you want to' 'report a security issue that might affect Ansible
w3f/polkadot-validator-setup,,
mr-karan/hydra,,
geerlingguy/ansible-role-dotfiles,CI' 'active' '3403078' 'Release' 'active' '3403079,
willshersystems/ansible-sshd,Ansible Lint' 'active' '2632795' 'Run tests on Fedora latest' 'active' '3428613' 'Run Ansible Check on Ubuntu' 'active' '3805534' 'Run Ansible Check on CentOS' 'active' '23483741' 'Run tests on Debian' 'active' '23483742' 'Pushing CHANGELOG.md triggers tag' ' release' ' and Galaxy publish' 'active' '30753912,
wi1dcard/laravel-deployment,,
pearl-core/pearl,,
