author_repo,wf_contents,security_policy
MiguelRipoll23/homebridge-securitysystem,Install package' 'active' '27989398' 'CodeQL' 'active' '33578739' 'Mark stale issues and pull requests' 'active' '33579290' 'Publish package (npm)' 'active' '33582355' 'Dependency Review' 'active' '33694656' 'Publish package (GitHub)' 'disabled_manually' '33582092,SSuuppppoorrtteedd VVeerrssiioonnss' 'VVeerrssiioonn SSuuppppoorrtteedd' 'xx   ' ' xx ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report any findings using GitHub
sahilchaddha/awesome-homebridge,,
homebridge-plugins/homebridge-roomba2,Node CI' 'active' '13382379,
dubocr/homebridge-tahoma,Create Release' 'active' '7001845' 'Mark stale issues and pull requests' 'active' '33967852,
EricAndrechek/homebridge-display,CodeQL' 'active' '7889621,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'In the event that you discover a serious vulnerability please disclose it as' 'soon as possible If the vulnerability is something minor just creating a' 'Github issue is perfect If however this bug is potentially dangerous and' 'could affect more users of the plugin feel free to send me an email or message' 'me on Discord at Eric
YinHangCode/homebridge-mi-airpurifier,,
PatchworkBoy/homebridge-edomoticz,,
Bluebie/homebridge-miio,,
alexjsp/homebridge-plex-sensors,,
seydx/homebridge-tado-platform,,
grover/homebridge-automation-switches,,
planetk/homebridge-netatmo,,
itsmepetrov/homebridge-zigbee,,
werthdavid/homebridge-weather,,
NorthernMan54/node-red-contrib-homebridge-automation,,
YinHangCode/homebridge-mi-philips-light,,
thoukydides/homebridge-homeconnect,,
tonesto7/homebridge-hubitat-tonesto7,Node.js CI' 'active' '3228726' 'Mark stale issues and pull requests' 'active' '3206835,
hassio-addons/addon-homebridge,,
homebridge-simplisafe3/homebridge-simplisafe3,Node Tests' 'active' '1138329' 'Publish to NPM' 'active' '1138447,
merdok/homebridge-xiaomi-fan,,
snowdd1/homebridge-knx,,
samemory/homebridge-eufy-security,Close stale issues and PRs' 'active' '11903796' 'Close Pull Request' 'active' '12084777' 'Label Commenter' 'active' '12566146' 'NPM Publish DEV' 'disabled_manually' '11723762' 'DEV Build' 'disabled_manually' '11846860' 'DEV NPM Version' 'disabled_manually' '11849591' 'DEV_Build_Push' 'disabled_manually' '11851883,
Brandawg93/homebridge-nest-cam_old,,
beele/homebridge-unifi-protect-camera-motion,,
evandcoleman/homebridge-theater-mode,,
qoli/MiHomePlus,,
devbobo/homebridge-lifx-lan,,
anklimov/lighthub,pages-build-deployment' 'active' '16555057,
maxmacstn/MQTT-AC-Controller,,
YinHangCode/homebridge-mi-outlet,,
bwp91/homebridge-wemo,Build' 'active' '11582507' 'CodeQL' 'active' '11582508,
pponce/homebridge-script2,,
kuestess/homebridge-platform-insteonlocal,Build and Lint' 'active' '15018857' 'Tag and Release' 'active' '43481804,
potrudeau/homebridge-messenger,,
menahishayan/HomeScript,,
justme-1968/homebridge-fhem,,
YinHangCode/homebridge-raspberrypi-temperature,,
oznu/homebridge-unifi-occupancy-sensor,Stale Bot' 'active' '5425154,This document outlines security procedures and general policies for the' 'homebridgeunifioccupancysensor project' '     Reporting a Bug' '     Disclosure Policy' '     Comments on this Policy' 'RReeppoorrttiinngg aa BBuugg' 'The homebridgeunifioccupancysensor team and community take all security bugs' 'in homebridgeunifioccupancysensor seriously Thank you for improving the' 'security of homebridgeunifioccupancysensor We appreciate your efforts and' 'responsible disclosure and will make every effort to acknowledge your' 'contributions' 'Report security bugs by emailing the maintainer at devoznu' 'The maintainer will acknowledge your email within  hours and will send a' 'more detailed response within  hours indicating the next steps in handling' 'your report After the initial reply to your report the security team will' 'endeavor to keep you informed of the progress towards a fix and full' 'announcement and may ask for additional information or guidance' 'Report security bugs in thirdparty modules to the person or team maintaining' 'the module' 'DDiisscclloossuurree PPoolliiccyy' 'When the security team receives a security bug report they will assign it to a' 'primary handler This person will coordinate the fix and release process' 'involving the following steps' '     Confirm the problem and determine the affected versions' '     Audit code to find any potential similar problems' '     Prepare fixes for all releases still under maintenance These fixes will' '      be released as fast as possible to npm' 'CCoommmmeennttss oonn tthhiiss PPoolliiccyy' 'If you have suggestions on how this process could be improved please submit a' 'pull request
homebridge/ffmpeg-for-homebridge,Build ffmpeg' 'active' '578218' 'Create macOS Release and Build FFMPEG' 'active' '26682823' 'Stale workflow' 'disabled_inactivity' '11799527,This document outlines security procedures and general policies for the' 'hhoommeebbrriiddggee ffoorr ffffmmppeegg project' '     Reporting a Bug' '     Disclosure Policy' '     Comments on this Policy' 'RReeppoorrttiinngg aa BBuugg' 'The hhoommeebbrriiddggee ffoorr ffffmmppeegg team and community take all security bugs in' 'hhoommeebbrriiddggee ffoorr ffffmmppeegg seriously Thank you for improving the security of' 'hhoommeebbrriiddggee ffoorr ffffmmppeegg We appreciate your efforts and responsible disclosure' 'and will make every effort to acknowledge your contributions' 'Report security bugs by emailing the maintainer at devoznu' 'The maintainer will acknowledge your email within  hours and will send a' 'more detailed response within  hours indicating the next steps in handling' 'your report After the initial reply to your report the security team will' 'endeavor to keep you informed of the progress towards a fix and full' 'announcement and may ask for additional information or guidance' 'Report security bugs in thirdparty modules to the person or team maintaining' 'the module' 'DDiisscclloossuurree PPoolliiccyy' 'When the security team receives a security bug report they will assign it to a' 'primary handler This person will coordinate the fix and release process' 'involving the following steps' '     Confirm the problem and determine the affected versions' '     Audit code to find any potential similar problems' '     Prepare fixes for all releases still under maintenance These fixes will' '      be released as fast as possible to npm' 'CCoommmmeennttss oonn tthhiiss PPoolliiccyy' 'If you have suggestions on how this process could be improved please submit a' 'pull request
naofireblade/homebridge-neato,,
grover/homebridge-ranger,,
skrollme/homebridge-eveatmo,,
misenhower/homebridge-wyze-connected-home,,
HomeKidd/ESP8266-HomeKit-Weather-Station-BME280-Elgato-Eve,,
